1.5200799942e+01 3.9817743301e+00 6.5841913220e-02 7.4841975060e-02 -9.8860262402e-03
1.5600799561e+01 4.0107059479e+00 6.1997056010e-02 7.0096253306e-02 -9.3464551857e-03
1.6000799179e+01 4.0378513336e+00 5.8364748960e-02 6.5693854309e-02 -8.8210402561e-03
1.6400800705e+01 4.0632610321e+00 5.4940223700e-02 6.1397551573e-02 -8.2890688140e-03
1.6799999237e+01 4.0869693756e+00 5.1733493810e-02 5.7332514858e-02 -7.7958403963e-03
1.7200000763e+01 4.1091270447e+00 4.8703551290e-02 5.3552388352e-02 -7.3754786401e-03
1.7600000381e+01 4.1298112869e+00 4.5833110810e-02 4.9979685993e-02 -6.9460271715e-03
1.8000000000e+01 4.1491107941e+00 4.3146729470e-02 4.6674012442e-02 -6.4960121157e-03
1.8399999619e+01 4.1671504974e+00 4.0636301040e-02 4.3566226301e-02 -6.1108170964e-03
1.8799999237e+01 4.1839637756e+00 3.8258075720e-02 4.0532349934e-02 -5.7448445894e-03
1.9200000763e+01 4.1995763779e+00 3.6040425300e-02 3.7651061451e-02 -5.3779780074e-03
1.9600000381e+01 4.2140846252e+00 3.3955693250e-02 3.4976005029e-02 -5.0310789875e-03
2.0000000000e+01 4.2275571823e+00 3.2015562050e-02 3.2480954641e-02 -4.6896933926e-03
2.0399999619e+01 4.2400693893e+00 3.0203938480e-02 3.0149220976e-02 -4.3760239348e-03
2.0799999237e+01 4.2516765594e+00 2.8514742850e-02 2.7991532870e-02 -4.0581821645e-03
2.1200000763e+01 4.2624626160e+00 2.6957392700e-02 2.6055574024e-02 -3.8063525558e-03
2.1600000381e+01 4.2725210190e+00 2.5469660760e-02 2.4263858426e-02 -3.5932659715e-03
2.2000000000e+01 4.2818737030e+00 2.4082779880e-02 2.2565126076e-02 -3.3360719128e-03
2.2399999619e+01 4.2905731201e+00 2.2800803190e-02 2.0973682100e-02 -3.1033157788e-03
2.2799999237e+01 4.2986526489e+00 2.1600127220e-02 1.9439458573e-02 -2.9104947691e-03
2.3200000763e+01 4.3061246872e+00 2.0472407340e-02 1.7942189895e-02 -2.7306377468e-03
2.3600000381e+01 4.3130064011e+00 1.9415616990e-02 1.6536712391e-02 -2.5525688745e-03
2.4000000000e+01 4.3193540573e+00 1.8430352210e-02 1.5237331160e-02 -2.3469328525e-03
2.4399999619e+01 4.3251962662e+00 1.7538070680e-02 1.4051198753e-02 -2.1611153803e-03
2.4799999237e+01 4.3305950165e+00 1.6701459880e-02 1.2967586319e-02 -2.0389258571e-03
2.5200000763e+01 4.3355703354e+00 1.5906929970e-02 1.1938810172e-02 -1.9232928463e-03
2.5600000381e+01 4.3401460648e+00 1.5162825580e-02 1.0970830774e-02 -1.7951428608e-03
2.6000000000e+01 4.3443470001e+00 1.4470815660e-02 1.0074376900e-02 -1.6681849626e-03
2.6399999619e+01 4.3482055664e+00 1.3828277590e-02 9.2637537370e-03 -1.5610456267e-03
2.6799999237e+01 4.3517580032e+00 1.3221979140e-02 8.4948538484e-03 -1.4835595904e-03
2.7200000763e+01 4.3550014496e+00 1.2641429900e-02 7.7068804602e-03 -1.4030933166e-03
2.7600000381e+01 4.3579235077e+00 1.2099504470e-02 7.0071219456e-03 -1.3019144306e-03
2.8000000000e+01 4.3606071472e+00 1.1599898340e-02 6.4289568917e-03 -1.1691450826e-03
2.8399999619e+01 4.3630666733e+00 1.1164188390e-02 5.8758257999e-03 -1.0420381970e-03
2.8799999237e+01 4.3653078079e+00 1.0766267770e-02 5.3656100451e-03 -9.5725058574e-04
2.9200000763e+01 4.3673591614e+00 1.0398387910e-02 4.8840045147e-03 -8.6307523714e-04
2.9600000381e+01 4.3692150116e+00 1.0075807570e-02 4.4751166583e-03 -7.6338647613e-04
3.0000000000e+01 4.3709392548e+00 9.7876787200e-03 4.1365622759e-03 -7.3269007658e-04
3.0399999619e+01 4.3725242615e+00 9.4896555000e-03 3.7717818688e-03 -7.0467590200e-04
3.0799999237e+01 4.3739566803e+00 9.2239379900e-03 3.4427642362e-03 -6.3821672799e-04
3.1200000763e+01 4.3752784729e+00 8.9790821100e-03 3.1542777530e-03 -5.9440731614e-04
3.1600000381e+01 4.3764801025e+00 8.7484121300e-03 2.8514861575e-03 -5.7712196640e-04
3.2000000000e+01 4.3775596619e+00 8.5173845300e-03 2.5355815497e-03 -5.5626034171e-04
3.2400001526e+01 4.3785085678e+00 8.3034038500e-03 2.2470950790e-03 -5.3510069203e-04
3.2799999237e+01 4.3793573379e+00 8.0893039700e-03 1.9538402209e-03 -5.1498411733e-04
3.3200000763e+01 4.3800716400e+00 7.8914165500e-03 1.6713142251e-03 -4.6968459300e-04
3.3599998474e+01 4.3806943894e+00 7.7135562900e-03 1.4245509913e-03 -3.8340686929e-04
3.4000000000e+01 4.3812112808e+00 7.5846910500e-03 1.2731551810e-03 -3.1575559530e-04
3.4400001526e+01 4.3817129135e+00 7.4609518100e-03 1.1181831208e-03 -3.0875205790e-04
3.4799999237e+01 4.3821058273e+00 7.3376894000e-03 9.1910361131e-04 -3.0264258299e-04
3.5200000763e+01 4.3824481964e+00 7.2188377400e-03 7.7009200103e-04 -2.9623508309e-04
3.5599998474e+01 4.3827219009e+00 7.1007013300e-03 6.1392782835e-04 -2.7239322094e-04
3.6000000000e+01 4.3829393387e+00 7.0009231600e-03 5.3644179201e-04 -2.2068619671e-04
3.6400001526e+01 4.3831510544e+00 6.9241523700e-03 4.5657158070e-04 -2.0533799694e-04
3.6799999237e+01 4.3833045959e+00 6.8366527600e-03 3.0636787044e-04 -1.9207595964e-04
3.7200000763e+01 4.3833961487e+00 6.7704916000e-03 2.1100043436e-04 -1.7881393484e-04
3.7599998474e+01 4.3834733963e+00 6.6936016100e-03 1.2993812306e-04 -2.4139880890e-04
3.8000000000e+01 4.3835000992e+00 6.5773725500e-03 -1.5497199770e-05 -2.4780630881e-04
3.8400001526e+01 4.3834609985e+00 6.4953565600e-03 -1.3947487292e-04 -1.7359852241e-04
3.8799999237e+01 4.3833885193e+00 6.4384937300e-03 -1.9073487216e-04 -1.2889503558e-04
3.9200000763e+01 4.3833084106e+00 6.3922405300e-03 -1.9073484715e-04 -1.3187527303e-04
3.9599998474e+01 4.3832359314e+00 6.3329935100e-03 -2.4676322132e-04 -1.5333294772e-04
4.0000000000e+01 4.3831110001e+00 6.2695741700e-03 -3.8623810675e-04 -9.3132261113e-05
4.0400001526e+01 4.3829269409e+00 6.2584877000e-03 -4.5061110579e-04 -3.2931574509e-05
4.0799999237e+01 4.3827505112e+00 6.2432289100e-03 -4.6849249302e-04 -9.5516436077e-05
4.1200000763e+01 4.3825521469e+00 6.1820745500e-03 -5.2213667972e-04 -1.2055038570e-04
4.1599998474e+01 4.3823328018e+00 6.1467886000e-03 -5.7697295390e-04 -6.8247323983e-05
4.2000000000e+01 4.3820905685e+00 6.1274766900e-03 -5.8650970376e-04 -2.6822087101e-05
4.2400001526e+01 4.3818635940e+00 6.1253309300e-03 -5.8054922886e-04 5.2154124225e-06
4.2799999237e+01 4.3816261291e+00 6.1316490200e-03 -6.1750410330e-04 -3.4272749488e-06
4.3200000763e+01 4.3813695908e+00 6.1225891100e-03 -6.4730642785e-04 -2.3096812156e-05
4.3599998474e+01 4.3811082840e+00 6.1131715700e-03 -6.7949293988e-04 -4.7236686796e-05
4.4000000000e+01 4.3808259964e+00 6.0847997600e-03 -7.2479246420e-04 -7.1972598928e-05
4.4400001526e+01 4.3805284500e+00 6.0555934900e-03 -7.7366828847e-04 -3.9935099405e-05
4.4799999237e+01 4.3802070618e+00 6.0528516800e-03 -7.9035758822e-04 -3.8742999423e-06
4.5200000763e+01 4.3798961639e+00 6.0524940500e-03 -7.8916547574e-04 -2.0414599696e-05
4.5599998474e+01 4.3795757294e+00 6.0365200000e-03 -7.9870222560e-04 -3.4272674489e-05
4.6000801086e+01 4.3792572021e+00 6.0250759100e-03 -7.8558921330e-04 -9.8347623534e-06
4.6400798798e+01 4.3789472580e+00 6.0286521900e-03 -7.9154967571e-04 8.4936623734e-06
4.6800800323e+01 4.3786239624e+00 6.0318708400e-03 -8.0466268801e-04 -2.6673074603e-05
4.7200801849e+01 4.3783035278e+00 6.0073137300e-03 -7.8320502583e-04 -2.1457674680e-05
4.7600799561e+01 4.3779973984e+00 6.0147047000e-03 -8.0227850055e-04 2.4884937129e-05
4.8000801086e+01 4.3776617050e+00 6.0272216800e-03 -8.4042547498e-04 5.3495174203e-05
4.8400798798e+01 4.3773250580e+00 6.0575008400e-03 -7.6055525117e-04 4.1276211885e-05
4.8800800323e+01 4.3770532608e+00 6.0602426500e-03 -7.2360037672e-04 2.4586912134e-05
4.9200801849e+01 4.3767461777e+00 6.0771703700e-03 -7.8558921329e-04 5.2452086719e-05
4.9600799561e+01 4.3764247894e+00 6.1022043200e-03 -7.9631803813e-04 8.1360336288e-05
5.0000801086e+01 4.3761091232e+00 6.1422586400e-03 -7.5340270127e-04 6.9141386470e-05
5.0400798798e+01 4.3758220673e+00 6.1575174300e-03 -7.0095061456e-04 4.2170286872e-05
5.0800800323e+01 4.3755483627e+00 6.1759948700e-03 -6.5445899025e-04 4.4256449341e-05
5.1200801849e+01 4.3752985001e+00 6.1929225900e-03 -6.4373015291e-04 5.9604749109e-06
5.1600799561e+01 4.3750333786e+00 6.1807632500e-03 -6.9141386470e-04 -2.5928012114e-05
5.2000801086e+01 4.3747453690e+00 6.1721801800e-03 -6.9856642709e-04 -4.3809424347e-05
5.2400798798e+01 4.3744745254e+00 6.1457157100e-03 -6.8783758975e-04 -5.8263549132e-05
5.2800800323e+01 4.3741950989e+00 6.1255693400e-03 -7.1048735191e-04 -3.3825636996e-05
5.3200801849e+01 4.3739061356e+00 6.1186552000e-03 -7.4267386393e-04 -1.0430812344e-05
5.3600799561e+01 4.3736009598e+00 6.1172246900e-03 -7.2717665166e-04 -2.2202724669e-05
5.4000801086e+01 4.3733243942e+00 6.1008930200e-03 -7.1525572684e-04 -4.0829186892e-05
5.4400798798e+01 4.3730287552e+00 6.0845613400e-03 -7.6532363860e-04 -2.3245812154e-05
5.4800800323e+01 4.3727121353e+00 6.0822963700e-03 -7.9393386317e-04 1.5199187274e-05
5.5200801849e+01 4.3723936081e+00 6.0967206900e-03 -7.6532361360e-04 2.8014187083e-05
5.5600799561e+01 4.3720998764e+00 6.1047077200e-03 -7.3194502659e-04 1.6838312249e-05
5.6000801086e+01 4.3718080521e+00 6.1101913400e-03 -7.1406363936e-04 -1.6093249760e-05
5.6400798798e+01 4.3715286255e+00 6.0918331200e-03 -7.2240827674e-04 -2.9653312058e-05
5.6800800323e+01 4.3712301254e+00 6.0864686900e-03 -7.9512595065e-04 -1.6540287254e-05
5.7200801849e+01 4.3708925247e+00 6.0786008900e-03 -8.2850455015e-04 1.8924474718e-05
5.7600799561e+01 4.3705673218e+00 6.1016082700e-03 -8.1658361283e-04 3.9190049416e-05
5.8000801086e+01 4.3702392578e+00 6.1099529300e-03 -8.3684921253e-04 -1.2516974814e-05
5.8400798798e+01 4.3698978424e+00 6.0915946900e-03 -8.8095664938e-04 -1.5348199771e-05
5.8800800323e+01 4.3695344925e+00 6.0976743700e-03 -8.6188313716e-04 3.0994424538e-05
5.9200801849e+01 4.3692083359e+00 6.1163902300e-03 -7.7486036345e-04 4.2617324365e-05
5.9600799561e+01 4.3689146042e+00 6.1317682300e-03 -7.2121618925e-04 2.2500749665e-05
6.0000801086e+01 4.3686313629e+00 6.1343908300e-03 -7.2598456418e-04 4.7832724287e-05
6.0400798798e+01 4.3683338165e+00 6.1700344100e-03 -7.3313711408e-04 3.3080574507e-05
6.0800800323e+01 4.3680448532e+00 6.1608552900e-03 -7.4028968897e-04 -7.4505873890e-06
6.1200801849e+01 4.3677415848e+00 6.1640739400e-03 -7.4148178895e-04 1.3858087293e-05
6.1600799561e+01 4.3674516678e+00 6.1719417600e-03 -7.5459478875e-04 6.7055249001e-06
6.2000801086e+01 4.3671379089e+00 6.1694383600e-03 -7.6651571358e-04 -1.4752149780e-05
6.2400798798e+01 4.3668384552e+00 6.1601400400e-03 -7.4863431385e-04 -2.6226037109e-05
6.2800800323e+01 4.3665390015e+00 6.1484575300e-03 -7.5340270127e-04 -1.3858087294e-05
6.3200801849e+01 4.3662357330e+00 6.1490535700e-03 -7.6413153861e-04 5.6624374159e-06
6.3600799561e+01 4.3659276962e+00 6.1529874800e-03 -7.7605246344e-04 1.2964024807e-05
6.4000801086e+01 4.3656148911e+00 6.1594247900e-03 -7.4744222636e-04 6.8545348978e-05
6.4400802612e+01 4.3653297424e+00 6.2078237600e-03 -6.9856642709e-04 7.8231086335e-05
6.4800796509e+01 4.3650560379e+00 6.2220096600e-03 -7.1287155188e-04 2.6822087101e-05
6.5200798035e+01 4.3647594452e+00 6.2292814300e-03 -6.8306921482e-04 1.8328424727e-05
6.5600799561e+01 4.3645095825e+00 6.2366724000e-03 -6.6995619002e-04 4.3213374354e-06
6.6000801086e+01 4.3642234802e+00 6.2327385000e-03 -7.0452688950e-04 1.1771912325e-05
6.6400802612e+01 4.3639459610e+00 6.2460899300e-03 -7.1287155188e-04 -1.4901249762e-07
6.6800796509e+01 4.3636531830e+00 6.2326192900e-03 -7.4625013888e-04 -7.0035373956e-06
6.7200798035e+01 4.3633489609e+00 6.2404871000e-03 -6.9856641459e-04 2.1308662182e-05
6.7600799561e+01 4.3630943298e+00 6.2496662200e-03 -6.7114830250e-04 1.7285337242e-05
6.8000801086e+01 4.3628120422e+00 6.2543153700e-03 -6.9856642709e-04 2.3990862143e-05
6.8400802612e+01 4.3625354767e+00 6.2688589100e-03 -6.7114827750e-04 3.6656861954e-05
6.8800796509e+01 4.3622751236e+00 6.2836408600e-03 -6.5565109023e-04 3.5464761972e-05
6.9200798035e+01 4.3620109558e+00 6.2972307200e-03 -6.4492225289e-04 2.9355287063e-05
6.9600799561e+01 4.3617591858e+00 6.3071250900e-03 -6.2346457821e-04 -1.0281799847e-05
7.0000801086e+01 4.3615121841e+00 6.2890052800e-03 -6.5088270280e-04 -2.4437899636e-05
7.0400802612e+01 4.3612384796e+00 6.2875747700e-03 -7.0333480202e-04 8.0466248800e-06
7.0800796509e+01 4.3609495163e+00 6.2954425800e-03 -7.1167945190e-04 -3.1292374533e-06
7.1200798035e+01 4.3606691360e+00 6.2850713800e-03 -7.0333478952e-04 2.1159649685e-05
7.1600799561e+01 4.3603868485e+00 6.3123703000e-03 -6.7949295238e-04 5.7667474141e-05
7.2000801086e+01 4.3601255417e+00 6.3312053600e-03 -6.1273574087e-04 8.0466248800e-06
7.2400802612e+01 4.3598966599e+00 6.3188076000e-03 -5.8293340381e-04 -3.3974636994e-05
7.2800796509e+01 4.3596591949e+00 6.3040256500e-03 -6.4849851534e-04 -2.7567149589e-05
7.3200798035e+01 4.3593778610e+00 6.2967538800e-03 -6.6757201505e-04 2.6524062105e-05
7.3600799561e+01 4.3591251373e+00 6.3252449000e-03 -5.7220459147e-04 3.3974649494e-05
7.4000801086e+01 4.3589200973e+00 6.3239336000e-03 -5.5432319174e-04 -1.4156099789e-05
7.4400802612e+01 4.3586816788e+00 6.3139200200e-03 -6.1392782835e-04 -2.3841849645e-05
7.4800796509e+01 4.3584289551e+00 6.3048601200e-03 -6.4969060282e-04 -2.1457649680e-05
